latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
54.481230000000004,21.77843,329.18,0.62,0.54,2022-03-20,1011,1,VIIRS,n,2.0NRT,284.47,3.67,D
54.78484,22.77497,335.71,0.56,0.51,2022-03-20,1011,1,VIIRS,n,2.0NRT,290.03,12.9,D
54.78912,22.77134,325.31,0.56,0.51,2022-03-20,1011,1,VIIRS,n,2.0NRT,284.55,12.9,D
54.60331,22.05773,328.69,0.6,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.58,7.42,D
54.541090000000004,21.79117,351.39,0.62,0.54,2022-03-20,1011,1,VIIRS,n,2.0NRT,293.15,35.97,D
54.685230000000004,22.20626,331.89,0.59,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.7,4.34,D
54.86705,22.80272,334.88,0.55,0.51,2022-03-20,1011,1,VIIRS,n,2.0NRT,284.02,3.96,D
54.65213000000001,22.03621,328.5,0.6,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.59,5.68,D
54.88661999999999,22.83462,325.85,0.55,0.51,2022-03-20,1011,1,VIIRS,n,2.0NRT,282.28,4.95,D
54.62184,21.91382,337.83,0.61,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.52,3.93,D
54.59874,21.81624,338.42,0.61,0.54,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.13,5.28,D
54.64176,21.59544,345.74,0.62,0.54,2022-03-20,1011,1,VIIRS,n,2.0NRT,288.62,11.97,D
54.386019999999995,20.65348,349.43,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.36,3.54,D
54.82708,22.11525,327.47,0.59,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.36,3.9,D
54.647780000000004,21.50196,328.26,0.63,0.54,2022-03-20,1011,1,VIIRS,n,2.0NRT,288.48,2.71,D
54.4412,20.79541,337.31,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.05,3.09,D
54.490730000000006,20.93929,341.93,0.33,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.26,2.94,D
54.48933,20.93467,349.28,0.33,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.14,2.94,D
54.487930000000006,20.930039999999998,327.62,0.33,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.05,2.95,D
54.444340000000004,20.78652,340.81,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.2,3.09,D
54.82679,22.11606,325.52,0.59,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.56,2.95,D
54.649319999999996,21.50169,328.58,0.63,0.54,2022-03-20,1011,1,VIIRS,n,2.0NRT,288.58,5.89,D
54.3886,20.653029999999998,328.43,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,284.73,1.96,D
54.387119999999996,20.648310000000002,325.01,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.21,1.96,D
54.44436999999999,20.79426,335.62,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.2,3.05,D
54.44296,20.7897,329.65,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.45,3.05,D
54.57915,21.21384,340.81,0.32,0.55,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.37,2.94,D
54.493109999999994,20.93299,351.23,0.33,0.55,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.5,12.92,D
54.4917,20.928379999999997,356.06,0.33,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,292.97,18.03,D
54.44607,20.780820000000002,336.09,0.34,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.65,3.52,D
54.49625,20.9243,344.03,0.33,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,283.43,3.71,D
54.49484,20.9197,341.99,0.33,0.56,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.11,3.71,D
54.61606,21.20337,331.94,0.32,0.55,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.63,3.74,D
54.859790000000004,22.00447,356.1,0.59,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,288.34,12.83,D
54.82745,21.87519,334.06,0.6,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,285.74,9.76,D
54.831830000000004,21.87133,350.79,0.6,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.44,9.76,D
54.83945,21.82199,326.52,0.6,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.32,3.72,D
54.836980000000004,21.81353,327.49,0.6,0.53,2022-03-20,1011,1,VIIRS,n,2.0NRT,287.51,3.72,D
54.66519,21.17679,334.81,0.32,0.55,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.85,2.86,D
54.66921,21.133020000000002,330.56,0.32,0.55,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.45,2.29,D
54.66976,21.13556,329.26,0.32,0.55,2022-03-20,1011,1,VIIRS,n,2.0NRT,286.36,2.59,D
52.84409,31.62155,333.42,0.58,0.7,2022-03-20,1149,1,VIIRS,n,2.0NRT,284.24,5.9,D
52.84486,31.59511,332.82,0.58,0.7,2022-03-20,1149,1,VIIRS,n,2.0NRT,284.92,6.74,D
52.84463,31.62155,333.45,0.58,0.7,2022-03-20,1149,1,VIIRS,n,2.0NRT,284.48,6.26,D
52.72308,32.318020000000004,347.56,0.62,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.19,9.38,D
52.72636,32.31485,327.91,0.62,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.64,4.35,D
52.71957,32.32371,329.34,0.62,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,281.14,3.83,D
54.633430000000004,21.335520000000002,325.33,0.45,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.94,1.64,D
54.61922,21.1967,340.27,0.44,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,290.28,10.37,D
54.6055,21.06636,340.29,0.44,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.81,4.33,D
54.64249,21.59331,326.13,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.89,3.67,D
54.64982,21.76834,348.75,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.26,5.39,D
54.527680000000004,20.15464,349.54,0.41,0.45,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.36,3.33,D
54.567209999999996,20.66431,331.57,0.42,0.45,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.79,2.27,D
54.696999999999996,22.59081,340.87,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.24,5.62,D
54.524069999999995,20.16181,325.11,0.41,0.45,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.91,3.33,D
54.6539,22.03738,336.74,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.82,4.39,D
54.64994,22.04566,339.8,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.73,4.39,D
54.585409999999996,21.21023,353.13,0.44,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,298.86,26.74,D
54.58589,21.21721,338.65,0.44,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.25,9.27,D
54.628240000000005,21.846429999999998,339.74,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.74,10.02,D
54.63142,21.96578,338.32,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.35,3.6,D
54.539069999999995,20.744320000000002,332.65,0.43,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.33,2.05,D
54.477959999999996,20.00067,332.89,0.4,0.44,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.4,2.3,D
54.61393,21.90145,333.9,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.8,2.77,D
54.613730000000004,21.9691,341.94,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.79,5.19,D
54.605990000000006,22.06106,346.66,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.66,6.09,D
54.60155,22.06189,338.89,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.52,3.85,D
54.49378000000001,20.53351,338.78,0.42,0.45,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.08,4.52,D
54.613859999999995,22.58049,331.13,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.34,5.22,D
54.61326999999999,22.57979,328.9,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.69,4.03,D
54.49335,20.93095,327.18,0.43,0.46,2022-03-20,1149,1,VIIRS,l,2.0NRT,299.62,26.21,D
54.493840000000006,20.93768,338.5,0.43,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.82,15.53,D
54.55555,21.815089999999998,336.77,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.42,3.16,D
54.59182,22.378829999999997,329.7,0.49,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,283.94,3.15,D
54.57581999999999,22.19588,342.89,0.49,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.92,9.19,D
54.58684,22.3719,345.34,0.49,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,295.5,21.34,D
54.58732,22.37961,350.33,0.49,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.67,12.14,D
52.6393,32.991209999999995,335.76,0.66,0.73,2022-03-20,1149,1,VIIRS,n,2.0NRT,280.94,4.92,D
52.6388,32.99049,340.64,0.66,0.73,2022-03-20,1149,1,VIIRS,n,2.0NRT,281.22,5.03,D
52.600190000000005,32.07488,341.04,0.61,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.18,6.45,D
52.487919999999995,31.72921,328.84,0.59,0.7,2022-03-20,1149,1,VIIRS,n,2.0NRT,282.86,5.15,D
52.371970000000005,32.21144,348.06,0.61,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.73,6.98,D
54.650130000000004,21.511879999999998,333.5,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.22,3.97,D
54.649640000000005,21.504739999999998,334.09,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,290.09,3.97,D
54.63774,21.33468,338.15,0.45,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.0,5.93,D
54.728809999999996,22.58548,352.11,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.93,11.77,D
54.65061,21.51071,338.17,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.13,3.87,D
54.65014,21.50356,329.12,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.97,4.46,D
54.729,22.58511,345.9,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.78,14.15,D
54.65674,21.27254,337.0,0.45,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.68,3.79,D
54.64297,21.071379999999998,334.53,0.44,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.47,3.19,D
54.63148,20.90736,336.57,0.43,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.06,3.79,D
54.73255,22.25306,337.18,0.49,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.18,3.78,D
54.61362,20.48602,337.92,0.42,0.45,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.93,6.81,D
54.7406,21.94546,341.54,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.63,6.65,D
54.673669999999994,20.72119,340.99,0.43,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,290.53,17.6,D
53.18193,31.448829999999997,331.29,0.57,0.69,2022-03-20,1149,1,VIIRS,n,2.0NRT,282.0,4.13,D
53.11424,31.73991,325.32,0.59,0.7,2022-03-20,1149,1,VIIRS,n,2.0NRT,282.46,7.72,D
53.037380000000006,32.05505,331.65,0.61,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,282.19,2.61,D
53.053940000000004,31.977759999999996,345.77,0.6,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,283.58,5.74,D
53.03313000000001,32.05916,335.16,0.61,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,281.75,5.16,D
52.94226,31.53153,332.12,0.58,0.69,2022-03-20,1149,1,VIIRS,n,2.0NRT,282.44,3.7,D
52.929919999999996,31.487190000000002,354.2,0.57,0.69,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.69,12.55,D
52.95454,32.18277,336.87,0.61,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,282.28,4.77,D
52.94223,31.52892,327.22,0.58,0.69,2022-03-20,1149,1,VIIRS,n,2.0NRT,283.67,5.43,D
54.75083000000001,22.56544,326.75,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.2,5.18,D
53.18226,31.45128,328.1,0.57,0.69,2022-03-20,1149,1,VIIRS,n,2.0NRT,281.44,2.94,D
53.81061,31.78456,356.14,0.59,0.7,2022-03-20,1149,1,VIIRS,n,2.0NRT,279.72,8.89,D
54.32147,21.889770000000002,331.69,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.95,3.23,D
54.36849,22.271079999999998,339.11,0.49,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.58,3.98,D
54.37621,22.04308,333.36,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.24,3.44,D
54.356030000000004,21.74372,332.0,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,284.99,1.92,D
54.3604,21.74297,325.27,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.25,1.92,D
54.349509999999995,21.58625,333.57,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.94,1.74,D
54.37485,22.04179,331.05,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.87,2.87,D
54.35601,21.741999999999997,334.99,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.19,6.1,D
54.350190000000005,21.58438,338.27,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,294.73,25.52,D
54.354530000000004,21.583560000000002,340.54,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,292.63,14.46,D
54.35406,21.57647,347.44,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.17,14.46,D
54.40371999999999,21.66098,348.42,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.22,9.55,D
54.42334,21.8911,338.46,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.46,4.72,D
54.434059999999995,21.918770000000002,343.08,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.12,7.85,D
54.45638,22.12572,337.94,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.82,7.17,D
54.46286,21.68637,332.58,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.51,2.81,D
54.38703,20.65125,339.72,0.42,0.45,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.43,3.65,D
54.38725,20.64955,337.24,0.42,0.45,2022-03-20,1149,1,VIIRS,n,2.0NRT,288.52,4.37,D
54.462819999999994,21.68541,332.44,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.49,1.91,D
54.41528,20.91991,345.5,0.43,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,291.83,12.92,D
54.4148,20.91318,339.98,0.43,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,292.61,12.92,D
54.478080000000006,21.7851,334.43,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.93,6.5,D
54.52251,22.43695,332.45,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.55,5.87,D
54.482,21.77701,342.92,0.47,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.64,3.97,D
54.527480000000004,22.44399,329.31,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.21,5.87,D
54.52703,22.436220000000002,351.52,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.86,5.87,D
54.54245,22.622970000000002,356.0,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.93,12.58,D
54.510830000000006,22.092779999999998,334.61,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.36,3.24,D
54.515969999999996,22.03129,339.64,0.48,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.63,4.94,D
54.48389,21.53644,329.71,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.67,2.07,D
54.44028,20.792279999999998,326.45,0.43,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.3,4.53,D
54.568709999999996,22.52385,325.63,0.5,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.77,1.93,D
54.54125,21.93654,339.02,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.92,4.72,D
54.53021999999999,21.76809,325.07,0.47,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.77,1.61,D
54.5346,21.76726,346.25,0.47,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.57,11.72,D
54.57784,22.37345,331.19,0.49,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,283.95,1.98,D
54.54091999999999,21.79559,342.09,0.47,0.48,2022-03-20,1149,1,VIIRS,n,2.0NRT,286.08,5.17,D
54.494,21.117079999999998,329.6,0.44,0.46,2022-03-20,1149,1,VIIRS,n,2.0NRT,290.31,2.17,D
54.58282,22.38039,345.55,0.49,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.62,12.14,D
54.58234,22.37267,337.16,0.49,0.49,2022-03-20,1149,1,VIIRS,n,2.0NRT,284.16,21.34,D
54.54045,21.72205,339.52,0.46,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,289.72,12.14,D
54.50864,21.2611,331.07,0.45,0.47,2022-03-20,1149,1,VIIRS,n,2.0NRT,287.74,4.17,D
52.929719999999996,31.484509999999997,327.88,0.57,0.69,2022-03-20,1149,1,VIIRS,n,2.0NRT,284.39,8.07,D
52.92964,31.493170000000003,356.27,0.57,0.69,2022-03-20,1149,1,VIIRS,n,2.0NRT,283.37,8.07,D
52.90764,32.21751,329.04,0.61,0.71,2022-03-20,1149,1,VIIRS,n,2.0NRT,283.57,6.33,D
52.844440000000006,31.5951,330.7,0.58,0.7,2022-03-20,1149,1,VIIRS,n,2.0NRT,285.03,6.34,D
54.76387,20.07272,354.16,0.4,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,290.97,9.92,D
54.67876,20.61877,332.93,0.42,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,289.57,3.21,D
54.80254,22.07121,330.63,0.48,0.48,2022-03-20,1151,1,VIIRS,n,2.0NRT,286.05,4.38,D
54.738530000000004,21.13575,339.38,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.89,16.29,D
54.74281,21.13494,332.18,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,283.92,16.29,D
54.73646,21.13596,337.96,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.63,18.23,D
54.73599,21.12903,333.24,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,289.96,18.23,D
54.740269999999995,21.12821,336.52,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,297.99,31.23,D
54.74503000000001,21.13435,342.2,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,284.71,31.23,D
54.76645,21.257720000000003,330.68,0.45,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.35,2.24,D
54.86516999999999,22.79906,351.94,0.52,0.5,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.21,7.3,D
54.85397,22.5975,325.37,0.51,0.49,2022-03-20,1151,1,VIIRS,n,2.0NRT,286.29,4.22,D
54.853519999999996,22.589489999999998,338.12,0.51,0.49,2022-03-20,1151,1,VIIRS,n,2.0NRT,286.19,4.87,D
54.825230000000005,22.106189999999998,326.53,0.48,0.48,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.91,1.78,D
54.7564,21.04777,345.61,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.26,4.34,D
54.755919999999996,21.04085,335.62,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.88,4.34,D
54.76067,21.04695,329.14,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,284.98,3.3,D
54.82246,21.91522,329.73,0.48,0.48,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.0,1.75,D
54.804759999999995,21.5027,326.06,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.98,2.71,D
54.78637,21.1048,327.49,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.48,4.48,D
54.792,21.06149,349.06,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.59,6.38,D
54.779740000000004,20.88984,338.47,0.43,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,294.35,21.6,D
54.74366,20.40364,338.73,0.42,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.77,5.01,D
54.743159999999996,20.397129999999997,325.73,0.42,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.24,2.69,D
54.74731,20.39619,352.64,0.42,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.47,7.66,D
54.733369999999994,20.21576,338.53,0.41,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.1,4.45,D
54.73288,20.20937,343.65,0.41,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,289.12,4.45,D
54.732380000000006,20.20295,354.62,0.41,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,289.5,12.87,D
54.830369999999995,21.49044,345.63,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.18,6.02,D
54.73649,20.20201,326.5,0.41,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.99,12.87,D
54.73599,20.19559,351.14,0.41,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,295.93,12.87,D
54.8352,21.496779999999998,344.96,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,293.95,17.39,D
54.78225,20.69035,325.41,0.43,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.3,1.98,D
54.816309999999994,21.0987,338.28,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.91,7.82,D
54.821580000000004,21.11176,355.02,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.85,8.43,D
54.752959999999995,20.1981,327.7,0.41,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,286.97,2.2,D
54.817890000000006,20.88195,329.0,0.43,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.45,2.79,D
54.753640000000004,20.04934,338.75,0.4,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.19,13.9,D
54.75261999999999,20.036739999999998,341.85,0.4,0.44,2022-03-20,1151,1,VIIRS,n,2.0NRT,289.51,9.28,D
54.83319,21.03206,344.17,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.14,7.31,D
54.75722,20.0421,346.25,0.4,0.44,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.0,9.28,D
54.75671,20.0358,333.43,0.4,0.44,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.16,9.28,D
54.83746,21.0312,349.53,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.86,5.93,D
54.8207,20.878410000000002,328.98,0.43,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,287.21,3.11,D
54.761759999999995,20.069779999999998,335.82,0.4,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,291.62,6.72,D
54.75935,20.0382,330.09,0.4,0.45,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.99,1.86,D
54.835359999999994,21.02865,338.56,0.44,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.31,15.04,D
54.85805,20.73949,347.76,0.43,0.46,2022-03-20,1151,1,VIIRS,n,2.0NRT,291.47,5.17,D
54.984790000000004,22.39705,345.68,0.5,0.49,2022-03-20,1151,1,VIIRS,n,2.0NRT,286.4,11.53,D
54.96558,21.72834,329.03,0.47,0.48,2022-03-20,1151,1,VIIRS,n,2.0NRT,284.29,5.42,D
54.96788000000001,21.49774,346.91,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,290.84,33.72,D
54.97223,21.49689,356.58,0.46,0.47,2022-03-20,1151,1,VIIRS,l,2.0NRT,288.35,33.72,D
54.96828000000001,21.49785,345.52,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,294.88,28.9,D
54.972640000000006,21.49699,355.85,0.46,0.47,2022-03-20,1151,1,VIIRS,l,2.0NRT,283.86,28.9,D
55.013659999999994,21.5851,330.79,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.79,3.26,D
55.06321,21.73291,332.17,0.47,0.48,2022-03-20,1151,1,VIIRS,n,2.0NRT,288.06,5.4,D
55.08229,21.75195,339.26,0.47,0.48,2022-03-20,1151,1,VIIRS,n,2.0NRT,289.56,5.02,D
55.059569999999994,21.3481,325.05,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,284.77,2.59,D
55.05907,21.34091,329.64,0.45,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.49,4.78,D
55.105540000000005,21.64143,341.71,0.47,0.48,2022-03-20,1151,1,VIIRS,n,2.0NRT,286.24,3.67,D
55.125730000000004,21.473670000000002,337.24,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,286.82,5.62,D
55.12045,21.39365,345.98,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.63,7.9,D
55.13057,21.48013,345.72,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,285.76,5.62,D
55.13009,21.472820000000002,356.33,0.46,0.47,2022-03-20,1151,1,VIIRS,l,2.0NRT,286.1,5.62,D
55.15857,21.371470000000002,348.85,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,289.15,9.09,D
55.17544,21.36081,352.71,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,290.24,18.06,D
55.17618,21.36076,350.6,0.46,0.47,2022-03-20,1151,1,VIIRS,n,2.0NRT,290.35,20.64,D
59.06446,28.1361,300.93,0.51,0.41,2022-03-20,2358,1,VIIRS,n,2.0NRT,271.03,1.4,N
52.87604,31.91328,310.11,0.38,0.36,2022-03-21,1,1,VIIRS,n,2.0NRT,268.58,1.15,N
55.125780000000006,21.401989999999998,304.77,0.53,0.5,2022-03-21,1,1,VIIRS,n,2.0NRT,267.07,1.37,N
54.87151,22.788710000000002,300.98,0.46,0.47,2022-03-21,1,1,VIIRS,n,2.0NRT,267.4,0.7,N
54.87836,22.04094,296.38,0.5,0.49,2022-03-21,1,1,VIIRS,n,2.0NRT,267.04,0.79,N
54.8772,22.04262,307.8,0.5,0.49,2022-03-21,1,1,VIIRS,n,2.0NRT,267.4,1.6,N
54.77649,22.75545,295.56,0.46,0.47,2022-03-21,1,1,VIIRS,n,2.0NRT,267.45,0.64,N
